522015              ,VCCL Ltd.*,10.00,1703,4.80,-31.99,0.00,-0.17,-0.35,0.00,0.00,0.00,1709,0.00,-0.11,1709H,0.00,0.00,-0.15,-52.87,31.99,0.00,0.01,9.52,2.10,4.38,4/4,2.09,0.00,Auto - 2 & 3 Wheelers
500500              ,Hind. Motor*,5.00,1703,104.33,-5.75,1.02,-19.14,-0.92,0.00,-0.03,0.00,1709,0.00,-4.59,1709H,0.00,100.00,-9.38,9.45,32.33,0.00,5.03,123.68,293.58,14.07,15/7,297.69,0.00,Auto - Cars & Jeeps
500520              ,Mahi. & Mahi ,5.00,1703,621.09,206.76,43785.36,3955.65,31.84,13.00,0.11,15.40,1709,12182.07,1331.57,1709H,23796.44,9.91,2081.03,-1.76,20.46,5.75,50.79,214.64,95163.78,766.10,786/589,96214.21,24.18,Auto - Cars & Jeeps
532500              ,Maruti Suzuki India ,5.00,1703,151.04,1197.40,68034.80,7337.70,242.91,75.00,0.01,20.28,1709,21768.20,2484.30,1709H,39313.90,19.99,4040.70,4.02,56.20,0.00,36.74,208.23,285776.80,9460.30,10000/5644,286247.30,38.13,Auto - Cars & Jeeps
500477              ,Ashok Leyland ,1.00,1703,292.71,20.96,20018.66,1223.08,4.18,1.56,0.22,19.93,1709,6046.89,334.26,1709H,10284.67,15.80,445.50,-23.87,51.29,3.66,33.85,467.86,37657.19,128.65,133/81,38090.18,34.00,Auto - LCVs/HCVs
505200              ,Eicher Motors ,10.00,1703,27.22,1440.94,7037.97,1560.02,573.06,100.00,0.00,39.77,1709,2163.60,486.44,1709H,4163.50,25.40,980.77,33.75,50.55,0.00,36.57,88.57,77623.47,28514.40,33484/22156,77602.86,42.94,Auto - LCVs/HCVs
500033              ,Force Motors ,10.00,1703,13.18,1263.94,3068.99,179.92,136.55,10.00,0.12,10.80,1709,892.99,41.74,1709H,1637.44,2.18,71.70,-29.53,61.05,0.00,8.33,52.98,4499.96,3415.20,4810/2967,4464.20,30.03,Auto - LCVs/HCVs
505192              ,SML Isuzu Ltd. ,10.00,1703,14.47,278.14,1368.96,62.81,43.40,0.00,0.10,15.60,1709,227.07,-3.36,1709H,545.52,-28.95,3.39,-93.32,43.96,0.00,8.69,33.62,1319.81,912.00,1385/834,1350.81,85.76,Auto - LCVs/HCVs
500570              ,Tata Motors Ltd.*,2.00,1703,679.17,61.28,44364.00,-2479.99,-7.30,0.18,0.92,0.00,1709,13400.08,-295.30,1709H,22982.12,11.33,-762.35,-26.00,36.37,5.60,37.74,607.92,148110.04,436.15,553/358,166885.59,0.00,Auto - LCVs/HCVs
500495              ,Escorts Ltd. ,10.00,1703,122.58,162.44,4093.16,160.44,13.09,1.50,0.11,8.05,1709,1211.69,77.56,1709H,2353.98,13.99,140.20,79.18,42.97,0.00,21.08,104.04,9940.98,811.00,823/344,9927.85,44.70,Auto - Tractors
