513375              ,Carborundum Uni.*,1.00,1803,18.90,61.87,1576.23,143.48,7.59,2.25,0.00,12.26,1803,449.33,52.94,,0.00,10.10,0.00,0.00,42.40,0.16,28.71,26.61,6766.65,357.95,428/312,6746.89,47.16,Abrasives And Grinding Wheels
506076              ,Grindwell Norton ,5.00,1803,55.36,88.77,1405.38,147.16,13.29,4.00,0.00,14.97,1806,373.26,42.45,1806Q,373.26,12.90,42.45,45.27,58.35,0.00,18.88,15.39,5612.95,506.95,590/346,5343.31,35.00,Abrasives And Grinding Wheels
504879              ,Orient Abrasives ,1.00,1803,11.96,16.65,323.68,16.99,1.42,0.25,0.29,8.52,1803,83.51,6.48,,0.00,55.23,0.00,0.00,63.56,0.00,13.23,14.66,371.48,31.05,67/27,421.40,21.86,Abrasives And Grinding Wheels
505412              ,Wendt India*,10.00,1803,2.00,545.38,129.42,12.30,61.49,25.00,0.00,11.27,1806,37.20,4.49,1806Q,37.20,31.82,4.49,311.92,79.73,0.00,0.10,6.63,585.00,2925.00,4260/2270,578.63,37.26,Abrasives And Grinding Wheels
534839              ,Eco Friendly Food Pr ,1.00,1803,24.77,1.51,2.39,0.95,0.04,0.00,0.01,2.53,    ,0.00,0.00,,0.00,0.00,0.00,0.00,20.37,0.00,0.00,0.87,390.05,15.75,23/16,389.37,0.00,Agro - Others
534927              ,Esteem Bio Organic F ,1.00,1803,24.86,1.70,3.24,1.43,0.06,0.00,0.01,3.38,    ,0.00,0.00,,0.00,56.07,0.00,0.00,20.57,0.00,0.00,0.96,351.82,14.15,33/14,350.81,0.00,Agro - Others
535217              ,HPC Biosciences Ltd. ,1.00,1803,15.96,1.93,1.95,0.20,0.01,0.00,0.00,0.63,    ,0.00,0.00,,0.00,0.00,0.00,0.00,21.92,0.00,0.00,0.66,511.52,32.05,48/32,511.44,0.00,Agro - Others
519491              ,Ocean Agro (Indi ,10.00,1803,7.59,31.81,20.05,0.20,0.27,0.00,0.15,0.84,1803,4.18,1.20,,0.00,-20.03,0.00,0.00,69.85,0.00,0.00,3.49,13.92,18.35,43/17,16.88,0.00,Agro - Others
538921              ,Raghuvansh Agrofarms ,10.00,1803,11.92,24.44,23.27,3.84,3.22,0.00,0.00,13.16,    ,0.00,0.00,,0.00,0.00,0.00,0.00,21.10,0.00,0.00,0.50,89.38,75.00,75/33,89.15,0.00,Agro - Others
513713              ,White Organic Agro ,10.00,1803,17.50,18.65,44.69,2.26,1.29,0.00,0.02,6.91,1803,23.11,0.65,,0.00,94.19,0.00,0.00,25.40,0.00,0.00,12.74,134.58,76.90,139/45,134.98,59.66,Agro - Others
540902              ,Amber Enterprises ,10.00,1803,31.45,126.06,1923.07,61.99,19.71,0.00,0.99,15.63,1803,692.00,33.83,,0.00,30.81,0.00,0.00,43.99,0.00,18.73,41.01,2982.39,948.40,1327/883,3272.10,0.00,Air Conditioners
500067              ,Blue Star*,2.00,1803,19.24,102.43,4424.16,141.93,14.75,10.00,0.32,14.40,1803,1371.97,45.05,,0.00,8.46,0.00,0.00,38.81,0.00,30.72,43.47,6579.18,683.90,845/611,6834.13,46.36,Air Conditioners
500139              ,Fedders Electric ,10.00,1703,33.97,134.95,1353.58,20.56,6.05,1.00,0.96,4.48,1712,295.42,1.68,1712N,917.77,-2.30,19.63,2.13,51.96,0.00,0.12,29.38,79.32,23.35,96/18,509.97,3.78,Air Conditioners
523398              ,Johnson Controls-Hit*,10.00,1803,27.19,198.28,2185.39,100.15,36.83,1.50,0.14,18.57,1806,794.07,50.73,1806Q,794.07,-7.96,50.73,-17.68,74.25,0.00,16.40,13.57,6083.42,2237.30,2775/1850,6119.80,68.15,Air Conditioners
517518              ,Leel Electricals ,10.00,1803,40.33,357.86,1950.80,522.23,129.48,0.00,1.17,36.17,1803,401.87,-244.76,,0.00,-20.08,0.00,0.00,56.19,1.15,9.69,37.79,397.07,98.45,327/84,1381.96,0.76,Air Conditioners
535279              ,Bothra Metals & Allo ,10.00,1803,18.52,12.24,22.03,-0.91,-0.49,0.00,2.31,0.00,    ,0.00,0.00,,0.00,0.00,0.00,0.00,73.59,0.00,0.00,0.21,10.35,5.59,41/6,64.76,0.00,Aluminium
504697              ,Galada Power & T ,10.00,1803,7.49,-58.27,12.97,1.43,1.91,0.00,-0.61,0.00,1803,1.40,0.42,,0.00,261.48,0.00,0.00,15.55,0.00,9.65,5.91,2.40,3.20,9/3,29.54,1.68,Aluminium
500440              ,Hindalco Indus. ,1.00,1803,224.53,210.82,42798.04,1436.49,6.40,1.20,0.48,3.03,1803,11681.10,376.97,,0.00,20.03,0.00,0.00,34.66,0.09,46.87,300.16,48004.01,213.80,284/193,66290.76,33.42,Aluminium
532906              ,Maan Aluminium Ltd. ,10.00,1803,6.76,43.97,447.08,6.42,9.50,0.50,2.29,21.59,1803,108.71,0.95,,0.00,19.98,0.00,0.00,65.31,0.00,0.80,13.88,83.49,123.50,184/68,150.45,13.01,Aluminium
539045              ,Manaksia Aluminium ,1.00,1803,6.60,14.80,227.91,1.24,0.19,0.00,0.83,1.27,1803,47.34,-0.59,,0.00,3.09,0.00,0.00,64.72,0.00,0.00,21.71,42.66,6.46,19/6,123.81,0.00,Aluminium
532234              ,National Alumini ,5.00,1803,966.46,59.74,9618.31,1342.41,6.95,5.70,0.01,11.62,1803,2863.16,257.06,,0.00,22.81,0.00,0.00,56.17,0.00,31.05,133.50,12071.14,62.45,98/57,9835.00,8.99,Aluminium
506027              ,Bhoruka Aluminiu ,10.00,1803,54.94,8.83,0.00,1.13,0.21,0.00,0.22,2.33,1803,0.00,1.46,,0.00,-98.98,0.00,0.00,33.76,0.00,0.00,7.77,3.02,0.55,1/0,13.35,0.00,Aluminium - Extrusions
500083              ,Century Extru. ,1.00,1803,8.00,5.40,235.92,3.71,0.46,0.00,0.91,8.58,1803,66.93,1.83,,0.00,33.28,0.00,0.00,52.03,0.00,0.03,19.58,46.32,5.79,8/4,79.33,0.00,Aluminium - Extrusions
513309              ,Golkonda Aluminium ,10.00,1803,12.40,1.49,0.00,3.64,2.93,0.00,-1.91,197.17,1803,0.00,4.02,,0.00,-96.03,0.00,0.00,60.49,0.00,0.01,6.09,3.53,2.85,3/2,3.29,0.94,Aluminium - Extrusions
531869              ,Sacheta Metals L ,10.00,1803,18.94,15.60,69.97,1.87,0.99,0.25,0.68,6.32,1803,20.24,0.55,,0.00,12.05,0.00,0.00,56.53,0.00,0.00,1.65,82.29,43.45,71/32,95.34,43.11,Aluminium - Extrusions
506003              ,Sudal Industries ,10.00,1803,7.37,-12.61,105.53,-10.97,-14.89,0.00,11.61,0.00,1803,29.34,-3.13,,0.00,29.67,0.00,0.00,63.01,2.15,0.00,9.70,7.35,9.98,17/8,26.73,0.00,Aluminium - Extrusions
537119              ,Tentiwala Metal Prod ,10.00,1703,5.42,2.58,29.49,-7.43,-13.70,0.00,3.58,0.00,    ,0.00,0.00,,0.00,0.00,0.00,0.00,59.96,0.00,0.00,0.11,1.84,3.40,8/3,32.96,0.00,Aluminium - Extrusions
539151              ,Arfin India ,10.00,1803,13.24,41.51,466.11,21.70,16.39,0.67,1.13,39.47,1803,144.72,5.83,,0.00,16.20,0.00,0.00,74.10,0.00,0.00,1.72,442.34,334.00,597/153,499.68,21.38,Aluminium - Sheets/Coils/Wires
531410              ,Guj. Foils ,10.00,1803,8.20,-428.82,216.13,-384.32,-468.58,0.00,10.82,0.00,1803,15.42,-321.48,,0.00,-12.95,0.00,0.00,44.13,0.00,16.01,2.72,2.93,3.57,17/4,326.32,0.00,Aluminium - Sheets/Coils/Wires
531979              ,Hind Aluminium Indus ,10.00,1803,6.30,133.28,660.05,7.87,12.49,1.60,1.03,9.37,1803,176.94,0.89,,0.00,34.36,0.00,0.00,62.12,0.00,0.00,3.90,60.95,96.75,175/84,130.91,7.75,Aluminium - Sheets/Coils/Wires
539046              ,Manaksia Coated Meta ,1.00,1803,6.60,12.63,229.46,2.78,0.42,0.00,0.60,3.33,1803,61.54,2.20,,0.00,-15.02,0.00,0.00,64.91,0.00,0.00,21.88,68.54,10.38,26/9,118.12,0.00,Aluminium - Sheets/Coils/Wires
526747              ,P G Foils Ltd ,10.00,1803,8.11,160.41,247.32,7.30,9.00,1.20,0.84,5.60,1803,72.83,-4.51,,0.00,3.93,0.00,0.00,57.81,0.00,0.00,7.67,82.68,101.95,239/86,182.63,11.33,Aluminium - Sheets/Coils/Wires
513405              ,PALCO ,10.00,1803,58.73,-6.00,0.00,-0.16,-0.03,0.00,-0.02,0.00,1803,0.00,-0.04,,0.00,0.00,0.00,0.00,2.15,0.00,0.41,40.00,1.17,0.20,0/0,1.74,0.00,Aluminium - Sheets/Coils/Wires
513307              ,Synthiko Foils ,5.00,1803,0.87,19.74,21.54,0.42,2.43,0.00,1.49,12.29,1803,5.78,0.09,,0.00,17.82,0.00,0.00,44.65,0.00,0.00,1.16,5.57,32.00,51/19,9.10,13.19,Aluminium - Sheets/Coils/Wires
512573              ,Avanti Feeds Lim ,1.00,1803,13.62,72.47,2815.33,414.94,30.46,6.00,0.00,42.02,1803,726.76,75.46,,0.00,3.67,0.00,0.00,43.78,0.00,29.44,76.67,6059.52,444.75,1001/390,6046.08,14.60,Animal/Shrimp Feed
519421              ,KSE ,10.00,1803,3.20,490.41,1304.17,69.63,217.58,60.00,0.42,44.36,1803,310.35,21.65,,0.00,28.45,0.00,0.00,25.59,0.00,0.11,5.98,951.41,2973.15,4000/1196,976.92,13.59,Animal/Shrimp Feed
501831              ,Coastal Corporation ,10.00,1803,10.17,55.76,506.96,25.07,24.65,1.50,1.34,44.20,1803,109.00,7.35,,0.00,-1.06,0.00,0.00,32.67,0.00,0.00,1.17,58.52,57.55,58/9,133.99,2.33,Aquaculture - Deep Sea Fishing
540267              ,Flora Corporation ,10.00,1803,8.73,4.59,100.32,0.22,0.25,0.00,0.10,5.52,1803,67.14,-0.19,,0.00,11009.48,0.00,0.00,30.20,0.00,0.00,3.42,12.03,13.77,16/6,12.40,0.00,Aquaculture - Deep Sea Fishing
519500              ,BKV Industries Ltd. ,1.00,1803,1.54,0.14,0.32,0.00,0.00,0.00,0.24,1.42,1803,0.10,0.02,,0.00,-0.53,0.00,0.00,70.04,0.00,0.42,13.09,2.55,1.65,2/1,2.59,0.00,Aquaculture - Integrated
523660              ,Waterbase Ltd. ,10.00,1803,41.43,37.96,342.74,29.90,7.22,1.50,0.48,19.01,1803,65.79,2.49,,0.00,2.80,0.00,0.00,64.83,0.00,0.37,43.16,705.08,170.20,418/102,753.03,24.55,Aquaculture - Integrated
